2023-03-02 10:35:31.100286,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""NPA""",@rubio_surber,Corazon Rubio Surber,,,2016-06-06 02:32:44+00:00,281,367,Republic of the Philippines,😥😥First I would like to give my heartfelt Condolences to the family of Pvt.John Paul Adalim and  Pvt.Mark June D. E… https://t.co/6ys4du7psg,First I would like to give my heartfelt Condolences to the family of PvtJohn Paul Adalim and PvtMark June D E,,2023-02-23 10:01:59+00:00,https://twitter.com/rubio_surber/status/1628696666592415745,"text, urls",4,,1,,,,,
2023-03-02 10:35:31.100286,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""NPA""",@rageagaintsmach,lavine bulls,,,2009-10-16 06:58:32+00:00,24,13,Republic of the Philippines,@nabunturanguy @starvetheTROLL Bakit ayaw nyo sabihin sa icc ung npa gank karami napatay nila?? Dahil ba kaalyansa nyo npa???,Bakit ayaw nyo sabihin sa icc ung npa gank karami napatay nila Dahil ba kaalyansa nyo npa,,2023-02-22 20:16:02+00:00,https://twitter.com/rageagaintsmach/status/1628488809964003328,"text, user_mentions",0,1626794116964302848,0,,,,,
2023-03-02 10:35:31.100286,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""NPA""",@rageagaintsmach,lavine bulls,,,2009-10-16 06:58:32+00:00,24,13,Republic of the Philippines,@ABSCBNNews @anjo_bagaoisan There goes npa..san kaya renato reyes???,bagaoisan There goes npasan kaya renato reyes,,2023-02-22 20:06:02+00:00,https://twitter.com/rageagaintsmach/status/1628486291817132032,"text, user_mentions",0,1628321213042028545,0,,,,,
2023-03-02 10:35:31.101288,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""NPA""",@Sosuke_Saori,qcbottom,Sub Bottom | QC,,2020-10-06 00:04:47+00:00,514,168,Republic of the Philippines,Sira na naman ang justice system ng Pinas sabi ng kakampinks na NPA supporters 😅 https://t.co/xEL9qsXatb,Sira na naman ang justice system ng Pinas sabi ng kakampinks na NPA supporters,,2023-02-22 16:41:44+00:00,https://twitter.com/Sosuke_Saori/status/1628434877241769984,"text, urls",0,,0,,,,,
2023-03-02 10:35:31.101288,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""NPA""",@oalee,Oliver 🇵🇭 #FedParlNow,"If you're going to argue, argue with facts and not with emotions.

""Facts don't care about your feelings"" - Ben Shapiro",,2009-04-16 05:16:35+00:00,381,413,Republic of the Philippines,Idiot talaga tong si @natoreyes kahit kelan. Paano magkakaron ng pagbabago kung hindi babaguhin ang sistema? Ilang… https://t.co/DbSinL8VZu,Idiot talaga tong si kahit kelan Paano magkakaron ng pagbabago kung hindi babaguhin ang sistema Ilang,,2023-02-22 15:36:34+00:00,https://twitter.com/oalee/status/1628418477135646721,"text, user_mentions, urls",13,,5,,,,,
2023-03-02 10:35:31.101288,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""NPA""",@mighty_jaybee,James Baladjay ❤💚👊🏼✌🏼,"I just wanna be happy. Not confused, not hurt, not stressed, just happy.",,2011-12-07 14:15:45+00:00,180,168,Republic of the Philippines,@lorenlegardaaa ito ba yung sinasabi mong hindi kalaban ang NPA? Eh di nga marunong rumespeto sa ating mga sundalo… https://t.co/c2qvt5vrDA,ito ba yung sinasabi mong hindi kalaban ang NPA Eh di nga marunong rumespeto sa ating mga sundalo,,2023-02-22 06:48:41+00:00,https://twitter.com/mighty_jaybee/status/1628285634141102081,"text, user_mentions, urls",0,,0,,,,,
2023-03-02 10:35:31.101288,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""NPA""",@rageagaintsmach,lavine bulls,,,2009-10-16 06:58:32+00:00,24,13,Republic of the Philippines,@ABSCBNNews Why not probe npa,Why not probe npa,,2023-02-22 04:14:39+00:00,https://twitter.com/rageagaintsmach/status/1628246868282191872,"text, user_mentions",0,1628014172083462144,0,,,,,
2023-03-02 10:35:31.102287,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""NPA""",@KBanguel,KHBanguel,,,2018-01-25 12:19:15+00:00,720,232,Republic of the Philippines,SUNOG SI INDAY 🤣🤣🤣 GUSTO PALAGI PALABASIN MASAMA ANG ML PALIBHASA ISA SYANG NPA 🤣🤣🤣 https://t.co/kmGeHe8WUU,SUNOG SI INDAY GUSTO PALAGI PALABASIN MASAMA ANG ML PALIBHASA ISA SYANG NPA,,2023-02-21 23:24:50+00:00,https://twitter.com/KBanguel/status/1628173935018901504,"text, urls",0,,0,,,,,
2023-03-02 10:35:31.102287,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""NPA""",@daranganboy,larry s. santos,"30 years working in the intersection between humanitarian, peacebuilding and development investments.",,2010-05-20 04:44:33+00:00,2303,131,Republic of the Philippines,@anakbayan_ph Magparticipate sa space ng enabler ng teroristang CPP NPA NDF,ph Magparticipate sa space ng enabler ng teroristang CPP NPA NDF,,2023-02-21 08:00:56+00:00,https://twitter.com/daranganboy/status/1627941427341836288,"text, user_mentions",0,1627885737499848704,0,,,,,
2023-03-02 10:35:31.102287,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""NPA""",@MB_mrtnsdngdng,Martin Sadongdong,"🎖️Reports on PH defense, security, coast guard, maritime industry for @manilabulletin • Fellow, @NewspaperWorld YMLF 2022",,2015-10-12 10:29:08+00:00,87,540,Republic of the Philippines,"NPA ambushes search team on downed Cessna plane; 2 soldiers dead
 https://t.co/o4IKoIFdQx",NPA ambushes search team on downed Cessna plane 2 soldiers dead,,2023-02-21 06:29:43+00:00,https://twitter.com/MB_mrtnsdngdng/status/1627918472406790145,"text, urls",0,,0,,,,,
2023-03-02 10:35:31.102287,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""NPA""",@BloodyMary1926,Mary Frances Chiloe Noble,Die in Sunken Cemetery at the age 1026,,2022-04-17 15:36:21+00:00,359,0,Republic of the Philippines,Bad influence . Bad influence gd mga Tawo ja Pinas. Mahilig mag social media. I wonder 🤔 why? I told to Dawn. Natin… https://t.co/7H0yn69wzu,Bad influence Bad influence gd mga Tawo ja Pinas Mahilig mag social media I wonder why I told to Dawn Natin,,2023-02-21 03:32:20+00:00,https://twitter.com/BloodyMary1926/status/1627873830785146881,"text, urls",0,,0,,,,,
2023-03-02 10:35:31.103288,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""NPA""",@smartymarth,Martha Louise,Innocence with a tinge of raffishness. putting extra to the ordinary... in my own ways. 🤖,,2014-07-07 09:16:05+00:00,578,245,Republic of the Philippines,Dili ni rebelde na NPA related ha. 😅🫠,Dili ni rebelde na NPA related ha,,2023-02-20 03:52:42+00:00,https://twitter.com/smartymarth/status/1627516569365680128,text,0,1627516400301637632,0,,,,,
2023-03-02 10:35:31.103288,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""NPA""",@rageagaintsmach,lavine bulls,,,2009-10-16 06:58:32+00:00,24,13,Republic of the Philippines,@YsaacFranklin Calling all npa and terrorist make noise daw https://t.co/oplXqZM4vE,Calling all npa and terrorist make noise daw,,2023-02-19 23:40:09+00:00,https://twitter.com/rageagaintsmach/status/1627453013668560896,"text, user_mentions, media",1,1627411668673392640,0,,,,,
2023-03-02 10:36:07.597116,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""terorista""",@markmasalunga,Mark Masalunga,,,2011-09-24 02:18:06+00:00,458,643,Republic of the Philippines,@enriqueznestor1 @dumidyeypee Isa pa thru national ID madaling ng madistinguised mga NPA at terorista sa mga civilian.,Isa pa thru national ID madaling ng madistinguised mga NPA at terorista sa mga civilian,,2023-03-01 10:57:20+00:00,https://twitter.com/markmasalunga/status/1630884922692091904,"text, user_mentions",0,1630881461988642817,0,,,,,
2023-03-02 10:36:07.597116,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""terorista""",@engrmervz,Caveman,,,2012-11-21 10:08:23+00:00,228,49,Republic of the Philippines,@News5PH terorista,terorista,,2023-02-21 14:08:50+00:00,https://twitter.com/engrmervz/status/1628034012567715840,"text, user_mentions",0,1627915207875104771,0,,,,,
2023-03-02 10:37:02.377982,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""komunista""",@agador7,A Gador,,,2015-10-23 23:23:40+00:00,121,118,Republic of the Philippines,"#AkoSiNinoy movie, anong bago dito??? Paulit-ulit na lang ang kwentong kutsero na kasabwat ng mga komunista...😑",AkoSiNinoy movie anong bago dito Paulitulit na lang ang kwentong kutsero na kasabwat ng mga komunista,,2023-02-23 09:17:01+00:00,https://twitter.com/agador7/status/1628685351333281792,"text, hashtags",0,,0,,,,,
2023-03-02 10:48:51.193352,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""komunista""",@agador7,A Gador,,,2015-10-23 23:23:40+00:00,121,118,Republic of the Philippines,"#AkoSiNinoy movie, anong bago dito??? Paulit-ulit na lang ang kwentong kutsero na kasabwat ng mga komunista...😑",AkoSiNinoy movie anong bago dito Paulitulit na lang ang kwentong kutsero na kasabwat ng mga komunista,,2023-02-23 09:17:01+00:00,https://twitter.com/agador7/status/1628685351333281792,"text, hashtags",0,,0,,,,,
2023-03-02 10:49:21.181635,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""komunista""",@agador7,A Gador,,,2015-10-23 23:23:40+00:00,121,118,Republic of the Philippines,"#AkoSiNinoy movie, anong bago dito??? Paulit-ulit na lang ang kwentong kutsero na kasabwat ng mga komunista...😑",AkoSiNinoy movie anong bago dito Paulitulit na lang ang kwentong kutsero na kasabwat ng mga komunista,,2023-02-23 09:17:01+00:00,https://twitter.com/agador7/status/1628685351333281792,"text, hashtags",0,,0,,,,,
2023-03-02 10:50:42.230964,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""(UP AND NPA)""",@jwlfllr,Jewel Menor-Faller 🌷💓🌸,Living my second life to the fullest 💕😍😘❤,,2011-08-08 04:10:40+00:00,235,253,Republic of the Philippines,@smtickets pa reply naman sa email na sinend ko nung January pa. Nakailang follow up na e. March na ho. 🙃🙃🙃,pa reply naman sa email na sinend ko nung January pa Nakailang follow up na e March na ho,,2023-03-02 02:49:56+00:00,https://twitter.com/jwlfllr/status/1631124650066587650,"text, user_mentions",0,,0,,,,,
2023-03-02 10:50:42.234936,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""(UP AND NPA)""",@sari_gloss,⟭⟬ Sari ⟬⟭⁷∞AFoBangFo|LY|LYSY|PTDLA&LV|YTC Busan∞,가장 깊은 밤에 더 빛나는 별빛 ∞✨💜🐙,,2010-04-10 07:07:14+00:00,869,656,Republic of the Philippines,"@crablovernamu call them fans if you think about it the same way. ARMYs will never not defend Joon nor not hype Joon to anyone.

Don't blame the entire fandom so diverse made up of millions of ppl for a handful you see in your timeline.",call them fans if you think about it the same way ARMYs will never not defend Joon nor not hype Joon to anyoneDont blame the entire fandom so diverse made up of millions of ppl for a handful you see in your timeline,,2023-03-02 02:49:21+00:00,https://twitter.com/sari_gloss/status/1631124504205479936,"text, user_mentions",0,1631086051669450752,0,,,,,
2023-03-02 10:50:42.234936,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""(UP AND NPA)""",@Pearlynstravent,"@Pearlynstravent saw SKZ, TREASURE, ENHYPEN",,,2022-08-29 03:22:07+00:00,573,211,Republic of the Philippines,"@_eyyruuuh One of my fav boyband THE ROSE, reason why i have never give up in life😭🥰sonra yung healing ko sknla😍😭plus i love LJH",eyyruuuh One of my fav boyband THE ROSE reason why i have never give up in lifesonra yung healing ko sknlaplus i love LJH,,2023-03-02 02:48:26+00:00,https://twitter.com/Pearlynstravent/status/1631124273283862528,"text, user_mentions",0,1631104509413052417,0,,,,,
2023-03-02 10:50:42.234936,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""(UP AND NPA)""",@LakersPH23,LakersPH,Laker 4 LIFE,,2021-05-17 04:25:28+00:00,1159,99,Republic of the Philippines,I see you Dennis.. Keep this up!!,I see you Dennis Keep this up,,2023-03-02 02:45:02+00:00,https://twitter.com/LakersPH23/status/1631123419327770624,text,0,,0,,,,,
2023-03-02 10:50:42.237942,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""(UP AND NPA)""",@vienenemaranan,Vien Maranan,Donbelle is life!🖤❤️,,2018-04-10 00:54:55+00:00,108,30,Republic of the Philippines,"@hoshihorangha11 CARPOOL SERVICE FOR BONRPINK MANILA[BULACAN] CONCERT

FARE: Balikan
600- CAVITE
500- MOA
NO ADDITIONAL FEE

VAN:TOYOTA HIACE COMMUTER 

 PICK UP/DROP OFF POINT:SM DASMA, ROBINSON IMUS, SM BACOOR, SM MOA (Negotiable kung madadaanan naman)😊

DAY 1- 5 SLOTS AVAILABLE

DAY 2- FULL",CARPOOL SERVICE FOR BONRPINK MANILABULACAN CONCERTFARE Balikan600 CAVITE500 MOANO ADDITIONAL FEEVANTOYOTA HIACE COMMUTER PICK UPDROP OFF POINTSM DASMA ROBINSON IMUS SM BACOOR SM MOA Negotiable kung madadaanan namanDAY 1 5 SLOTS AVAILABLEDAY 2 FULL,,2023-03-02 02:38:56+00:00,https://twitter.com/vienenemaranan/status/1631121882622869504,"text, user_mentions",0,1631104520213381123,0,,,,,
2023-03-02 10:50:42.237942,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""(UP AND NPA)""",@EinramZelo,Marnie🧡💙Zonzon🇵🇭,ZeeNunew #Zonzon 🧡💙 I LOVE Nunew Chawarin #Nananu 🐱 #ForeverWithBAP Kim Soo Hyun's Wife 🥰,,2012-01-13 05:08:38+00:00,482,209,Republic of the Philippines,Wahh cant keep up with the trending party haha i have work just taking a break to eat bfast lols!  #ZeeNuNewKoreaInterview,Wahh cant keep up with the trending party haha i have work just taking a break to eat bfast lols ZeeNuNewKoreaInterview,,2023-03-02 02:34:31+00:00,https://twitter.com/EinramZelo/status/1631120772306702336,"text, hashtags",0,,0,,,,,
2023-03-02 10:50:42.238938,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""(UP AND NPA)""",@paulobong,Vince,TV Junkie. Pokemon Fan. Aspiring Chef. Corporate Slave. Pisces. 30 and cranky.,,2010-11-21 15:02:27+00:00,1004,1002,Republic of the Philippines,"Di ko kinaya ung sa performance appraisal ng mga di nakapasa sa office

#UPFight - laban lang papasa din 😂
**sponsor din ng UP MBT ang company**",Di ko kinaya ung sa performance appraisal ng mga di nakapasa sa officeUPFight laban lang papasa din sponsor din ng UP MBT ang company,,2023-03-02 02:25:48+00:00,https://twitter.com/paulobong/status/1631118577943347201,"text, hashtags",0,,0,,,,,
2023-03-02 10:50:42.239945,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""(UP AND NPA)""",@rryyyaaaannnn,Ryan,“That men do not learn very much from the lessons of history is the most important of all the lessons that history has to teach.” -Aldous Huxley,,2016-10-16 16:50:13+00:00,1049,7461,Republic of the Philippines,"It’s already March. The same month last year when many of us here on twitter became victims of someone we used to look up to. I will never forget it.

The last time we spoke, you told me you’ll help me get to the bottom of it but no, you went into hiding- UNTIL NOW!

LUMABAS KA!",Its already March The same month last year when many of us here on twitter became victims of someone we used to look up to I will never forget itThe last time we spoke you told me youll help me get to the bottom of it but no you went into hiding UNTIL NOWLUMABAS KA,,2023-03-02 02:09:35+00:00,https://twitter.com/rryyyaaaannnn/status/1631114498168987650,text,2,,0,,,,,
2023-03-02 10:50:42.240947,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""(UP AND NPA)""",@ivanmyk13,Ivan Vicente,"PH, MD, IM, GI, MHA",,2019-05-11 13:54:08+00:00,1220,1723,Republic of the Philippines,Wala ba kayong idodonate na lupa sa UP? How about UP Sabah? 🙊,Wala ba kayong idodonate na lupa sa UP How about UP Sabah,,2023-03-02 01:55:09+00:00,https://twitter.com/ivanmyk13/status/1631110863850717185,text,2,1631110660947050496,0,,,,,
2023-03-02 10:50:42.240947,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""(UP AND NPA)""",@Khnlndrs,KIYAAAN👽,I found her diary underneath a tree.📖,,2022-10-07 06:02:00+00:00,341,350,Republic of the Philippines,"Breakups are so scary. You spend days, months and years to build everything together &amp; one day you wake up being alone again.",Breakups are so scary You spend days months and years to build everything together amp one day you wake up being alone again,,2023-03-02 01:54:58+00:00,https://twitter.com/Khnlndrs/status/1631110817826635776,text,0,,0,,,,,
2023-03-02 10:50:42.240947,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""(UP AND NPA)""",@lmnopm_meow,pm #ClimateJusticeNow,behind the scene,,2018-02-20 09:50:44+00:00,330,189,Republic of the Philippines,"Sobrang f*cked up ng systemang mayroon tayo, Pilipinas.",Sobrang fcked up ng systemang mayroon tayo Pilipinas,,2023-03-02 01:44:08+00:00,https://twitter.com/lmnopm_meow/status/1631108093156429825,text,0,,0,,,,,
2023-03-02 10:50:42.241940,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""(UP AND NPA)""",@kingdelrosario,King del Rosario,"Continuous improvement expert, start-up co-founder, & urban farmer; into six sigma, lean, AI, data science, & data analytics; RTs≠♥. Jokes=jokes. Sarcasm=joke.",,2008-08-07 10:03:14+00:00,372,2820,Republic of the Philippines,"I was pretty clear about this when I signed up for GCash. I don’t actually treat them like a bank, but just as a payment facility. AFAIK if you lose access to SIM, goodbye money since the money is connected to the SIM not you as a person. Don’t know if they already changed this. https://t.co/RicARuNy2n",I was pretty clear about this when I signed up for GCash I dont actually treat them like a bank but just as a payment facility AFAIK if you lose access to SIM goodbye money since the money is connected to the SIM not you as a person Dont know if they already changed this,,2023-03-02 01:30:12+00:00,https://twitter.com/kingdelrosario/status/1631104585610989568,"text, urls",0,,0,,,,,
2023-03-02 10:50:42.241940,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""(UP AND NPA)""",@sugalaxybaby,✨Chi✨ 🤪,|A.R.M.Y.💜| STAY❤️| AROHA💜| MOA💚| ENGENE 🧡| GOLDENNESS💛,,2010-09-25 21:44:54+00:00,528,341,Republic of the Philippines,My circadian rhythm is once again screwed up to the moon and back!! 😭😭😭😭,My circadian rhythm is once again screwed up to the moon and back,,2023-03-02 01:28:33+00:00,https://twitter.com/sugalaxybaby/status/1631104169867382784,text,0,,0,,,,,
2023-03-02 10:50:42.242954,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""(UP AND NPA)""",@CHRISpylisyus,Chris ✨,Happiness is a facade. A trick of the brain. 😶,,2010-05-21 02:20:24+00:00,1428,5422,Republic of the Philippines,Off to a hospital. Magpapacheck up. Sana nothing that serious. 🫠,Off to a hospital Magpapacheck up Sana nothing that serious,,2023-03-02 01:15:19+00:00,https://twitter.com/CHRISpylisyus/status/1631100838835011584,text,0,,0,,,,,
2023-03-02 10:50:42.242954,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""(UP AND NPA)""",@pagador_gian,Dr. Gian,Account managed by a teen,,2022-06-25 18:10:42+00:00,106,3,Republic of the Philippines,"Have you got color in your cheeks'
Do you ever get the feeling that you can't shift the tide
That sticks around like something's in your teeth
And some aces up your sleeve🎼🎸 https://t.co/EjxU91KtJQ",Have you got color in your cheeksDo you ever get the feeling that you cant shift the tideThat sticks around like somethings in your teethAnd some aces up your sleeve,,2023-03-02 01:11:46+00:00,https://twitter.com/pagador_gian/status/1631099946824003584,"text, media",0,,0,,,,,
2023-03-02 10:50:42.245939,Rey Christian E. Delos Reyes,Red tagging students from state universities,"""(UP AND NPA)""",@johnerickdgreat,Lord Targaryen 🐲,Time Magazine's 2006 Person of the Year,,2010-04-30 02:02:07+00:00,1164,1065,Republic of the Philippines,"8 ulam to know me

Dinakdakan
Inihaw na Baboy
Paksiw na Hito
Papaitan
Adobo (any kind)
Tortang Talong
Tinola
Pancit Batil Patong

Runner up: Dried Fish

Very RGT! HAHAHA. 
At, minsan ulam ko talaga ang pancit!!! https://t.co/5bsHgQ5qjP",8 ulam to know meDinakdakanInihaw na BaboyPaksiw na HitoPapaitanAdobo any kindTortang TalongTinolaPancit Batil PatongRunner up Dried FishVery RGT HAHAHA At minsan ulam ko talaga ang pancit,,2023-03-02 01:05:37+00:00,https://twitter.com/johnerickdgreat/status/1631098398094004231,"text, urls",0,,0,,,,,
